interstate,start_measure_m,end_measure_m,gap_length_m,gap_length_mi,is_food_desert,segment_type
I-40,2414103.3963030176,2414158.686568922,55.29026590427384,0.03435577844405785,False,Served Segment
I-40,2414158.686568922,2414291.925936834,133.2393679120578,0.08279110489246412,False,Served Segment
I-40,2414291.925936834,2414409.029604481,117.10366764711216,0.0727648455812506,False,Served Segment
I-40,2414409.029604481,2414510.975996766,101.94639228470623,0.06334655131824285,False,Served Segment
I-40,2414510.975996766,2414632.7107254574,121.73472869163379,0.07564245350380887,False,Served Segment
I-40,2414632.7107254574,2414655.3784399475,22.667714490089566,0.014085064778002443,False,Served Segment
I-40,2414655.3784399475,2414780.203182743,124.82474279543385,0.07756249925151729,False,Served Segment
I-40,2414780.203182743,2414819.754788599,39.55160585604608,0.024576228485672473,False,Served Segment
I-40,2414819.754788599,2414870.7111669388,50.95637833978981,0.03166282556109185,False,Served Segment
I-40,2414870.7111669388,2415217.0918961177,346.38072917889804,0.21523100665792896,False,Served Segment
I-40,2415217.0918961177,2415248.848964434,31.757068316452205,0.019732927401756372,False,Served Segment
I-40,2415248.848964434,2415324.6199708153,75.77100638113916,0.04708192057207108,False,Served Segment
I-40,2415324.6199708153,2415413.764556268,89.14458545297384,0.05539187734441725,False,Served Segment
I-40,2415413.764556268,2415431.094593955,17.33003768697381,0.010768386179072846,False,Served Segment
I-40,2415431.094593955,2415493.3522605095,62.25766655430198,0.03868512049276101,False,Served Segment
I-40,2415493.3522605095,2415495.779909817,2.4276493075303733,0.0015084713445542863,False,Served Segment
I-40,2415495.779909817,2415560.264254696,64.48434487916529,0.040068714258210354,False,Served Segment
I-40,2415560.264254696,2415953.416213201,393.1519585046917,0.24429330118650314,False,Served Segment
I-40,2415953.416213201,2415954.033633262,0.6174200610257685,0.00038364703943082924,False,Served Segment
I-40,2415954.033633262,2415969.214862651,15.18122938927263,0.009433178605240787,False,Served Segment
I-40,2415969.214862651,2416029.564307541,60.349444889929146,0.03749940652211656,False,Served Segment
I-40,2416029.564307541,2416030.2364067184,0.6720991772599518,0.0004176230670757475,False,Served Segment
I-40,2416030.2364067184,2416171.51425299,141.27784627163783,0.08778598377453038,False,Served Segment
I-40,2416171.51425299,2416222.3575201593,50.84326716931537,0.03159254153823879,False,Served Segment
I-40,2416222.3575201593,2417922.4776861845,1700.1201660251245,1.0564056945097657,False,Served Segment
I-40,2417922.4776861845,2497156.6887034103,79234.21101722587,49.23385616575814,False,Served Segment
I-40,2497156.6887034103,2548305.044816536,51148.35611312557,31.782115018992563,False,Served Segment
I-40,2548305.044816536,2548313.253543204,8.208726668264717,0.005100666276610045,False,Served Segment
I-40,2548313.253543204,2550841.8317672275,2528.5782240233384,1.5711856657267422,False,Served Segment
I-40,2550841.8317672275,2551086.467882483,244.63611525529996,0.15200983460049558,False,Served Segment
I-40,2551086.467882483,2551426.4828313347,340.0149488518946,0.21127549414661786,False,Served Segment
I-40,2551426.4828313347,2551534.026200137,107.5433688024059,0.06682435128997026,False,Served Segment
I-40,2551534.026200137,2551606.601367493,72.57516735605896,0.045096118266858394,False,Served Segment
I-40,2551606.601367493,2551763.884469854,157.2831023610197,0.09773118883285345,False,Served Segment
I-40,2551763.884469854,2551792.272094572,28.387624717783183,0.017639252215674948,False,Served Segment
I-40,2551792.272094572,2551812.4326562206,20.160561648663133,0.012527192227804082,False,Served Segment
I-40,2551812.4326562206,2551826.5643665767,14.131710356101394,0.008781037712323402,False,Served Segment
I-40,2551826.5643665767,2551828.633501075,2.0691344984807074,0.0012857005702203552,False,Served Segment
I-40,2551828.633501075,2551856.3467154936,27.713214418385178,0.017220193083880873,False,Served Segment
I-40,2551856.3467154936,2551878.983391739,22.636676245369017,0.014065778506875482,False,Served Segment
I-40,2551878.983391739,2551882.2532589245,3.2698671855032444,0.0020318012715138866,False,Served Segment
I-40,2551882.2532589245,2551900.531094255,18.27783533046022,0.011357320330805732,False,Served Segment
I-40,2551900.531094255,2551923.9412947684,23.410200513433665,0.014546424203547324,False,Served Segment
I-40,2551923.9412947684,2551924.524112734,0.5828179656527936,0.0003621462941750139,False,Served Segment
I-40,2551924.524112734,2551939.530945761,15.006833027116954,0.00932481372976626,False,Served Segment
I-40,2551939.530945761,2551949.3558812495,9.824935488402843,0.006104931878083768,False,Served Segment
I-40,2551949.3558812495,2551955.9335272983,6.5776460487395525,0.004087159767420485,False,Served Segment
I-40,2551955.9335272983,2551960.0671313787,4.133604080416262,0.002568502495685361,False,Served Segment
I-40,2551960.0671313787,2551982.186760557,22.119629178196192,0.013744500354303487,False,Served Segment
I-40,2551982.186760557,2552555.6868374804,573.5000769235194,0.35635642654616995,False,Served Segment
I-40,2552555.6868374804,2553952.9457014916,1397.2588640111499,0.868216406194791,False,Served Segment
I-40,2553952.9457014916,2554086.6563682184,133.710666726809,0.08308395639888612,False,Served Segment
I-40,2554086.6563682184,2554105.4559796457,18.799611427355558,0.01168153696621453,False,Served Segment
I-40,2554105.4559796457,2554271.5930900434,166.13711039768532,0.1032328143626753,False,Served Segment
I-40,2554271.5930900434,2555646.244868991,1374.651778947562,0.8541690147958186,False,Served Segment
I-40,2555646.244868991,2556166.3242619582,520.07939296728,0.32316235246614766,False,Served Segment
I-40,2556166.3242619582,2556169.7982982146,3.4740362563170493,0.002158666050463449,False,Served Segment
I-40,2556169.7982982146,2556198.0977007956,28.299402581062168,0.017584433521398886,False,Served Segment
I-40,2556198.0977007956,2556200.5036138096,2.4059130139648914,0.0014949650379066821,False,Served Segment
I-40,2556200.5036138096,2556200.613214955,0.10960114561021328,6.810299451839586e-05,False,Served Segment
I-40,2556200.613214955,2556326.2779987073,125.6647837520577,0.07808447650226284,False,Served Segment
I-40,2556326.2779987073,2556362.154222072,35.87622336484492,0.022292451685186582,False,Served Segment
I-40,2556362.154222072,2563325.0492094927,6962.894987420645,4.326542359756922,False,Served Segment
I-40,2563325.0492094927,2563368.0377334375,42.9885239447467,0.026711830376070438,False,Served Segment
I-40,2563368.0377334375,2563369.239166899,1.201433461625129,0.0007465361424438336,False,Served Segment
I-40,2563369.239166899,2563535.7622358548,166.5230689556338,0.10347263789198194,False,Served Segment
I-40,2563535.7622358548,2563547.3023708635,11.54013500874862,0.007170707448965927,False,Served Segment
I-40,2563547.3023708635,2563559.744445795,12.442074931692332,0.00773114693421191,False,Served Segment
I-40,2563559.744445795,2563560.488287743,0.7438419479876757,0.000462201958057243,False,Served Segment
I-40,2563560.488287743,2563566.3921665847,5.903878841549158,0.00366850023459817,False,Served Segment
I-40,2563566.3921665847,2563568.8042426496,2.412076064851135,0.0014987945801836866,False,Served Segment
I-40,2563568.8042426496,2563597.4514744896,28.647231840062886,0.01780056460275919,False,Served Segment
I-40,2563597.4514744896,2563631.8478298066,34.39635531697422,0.021372904311927232,False,Served Segment
I-40,2563631.8478298066,2563643.5279033976,11.680073590949178,0.007257661252627889,False,Served Segment
I-40,2563643.5279033976,2563656.564125513,13.036222115624696,0.008100332878256417,False,Served Segment
I-40,2563656.564125513,2563662.8649790343,6.3008535210974514,0.003915168864517127,False,Served Segment
I-40,2563662.8649790343,2563668.90000489,6.035025855526328,0.0037499912110315306,False,Served Segment
I-40,2563668.90000489,2563675.1165348305,6.216529940720648,0.0038627726208446717,False,Served Segment
I-40,2563675.1165348305,2563696.004165265,20.887630434241146,0.012978971825937243,False,Served Segment
I-40,2563696.004165265,2563699.302945758,3.298780493438244,0.0020497671681369823,False,Served Segment
I-40,2563699.302945758,2563757.6533428365,58.350397078320384,0.036257255800077784,False,Served Segment
I-40,2563757.6533428365,2563759.5971468445,1.9438040079548955,0.0012078238138986416,False,Served Segment
I-40,2563759.5971468445,2563827.90177371,68.30462686531246,0.04244252743062543,False,Served Segment
I-40,2563827.90177371,2563830.524461358,2.622687648050487,0.0016296625507352604,False,Served Segment
I-40,2563830.524461358,2563838.8643651153,8.339903757441789,0.005182175940906225,False,Served Segment
I-40,2563838.8643651153,2563852.6995448275,13.835179712157696,0.008596782112561202,False,Served Segment
I-40,2563852.6995448275,2563863.766906806,11.067361978348345,0.00687693990740845,False,Served Segment
I-40,2563863.766906806,2563880.21315346,16.446246654260904,0.010219223891387363,False,Served Segment
I-40,2563880.21315346,2563915.7550373226,35.54188386257738,0.022084702750050565,False,Served Segment
I-40,2563915.7550373226,2563950.547808853,34.79277153033763,0.021619225927047063,False,Served Segment
I-40,2563950.547808853,2563956.9775029635,6.429694110527635,0.003995226695179921,False,Served Segment
I-40,2563956.9775029635,2563975.810097009,18.832594045437872,0.011702031414935447,False,Served Segment
I-40,2563975.810097009,2563990.959167524,15.149070514831692,0.00941319600708841,False,Served Segment
I-40,2563990.959167524,2563997.2995335707,6.340366046875715,0.003939720809768275,False,Served Segment
I-40,2563997.2995335707,2564000.3783476856,3.078814114909619,0.0019130863972585221,False,Served Segment
I-40,2564000.3783476856,2564003.0405882103,2.66224052477628,0.0016542395689027826,False,Served Segment
I-40,2564003.0405882103,2564005.653784787,2.6131965764798224,0.0016237650722777867,False,Served Segment
I-40,2564005.653784787,2564012.147729667,6.493944880086929,0.004035150272463145,False,Served Segment
I-40,2564012.147729667,2564015.458417328,3.3106876611709595,0.0020571659391472297,False,Served Segment
I-40,2564015.458417328,2564021.763942004,6.30552467610687,0.003918071385674455,False,Served Segment
I-40,2564021.763942004,2564029.6937442403,7.929802236147225,0.0049273506696810776,False,Served Segment
I-40,2564029.6937442403,2564038.4857329964,8.791988756041974,0.005463088535479036,False,Served Segment
I-40,2564038.4857329964,2564074.0554184215,35.56968542514369,0.022101977840128455,False,Served Segment
I-40,2564074.0554184215,2564074.4962877817,0.4408693602308631,0.0002739435199875621,False,Served Segment
I-40,2564074.4962877817,2564101.3894192935,26.893131511751562,0.016710617190452484,False,Served Segment
I-40,2564101.3894192935,2564105.5753776524,4.185958358924836,0.002601033936140959,False,Served Segment
I-40,2564105.5753776524,2564110.2330636824,4.657686030026525,0.002894151921544757,False,Served Segment
I-40,2564110.2330636824,2564140.866128214,30.633064531721175,0.019034503829958773,False,Served Segment
I-40,2564140.866128214,2564243.421407326,102.55527911195531,0.06372489605202822,False,Served Segment
I-40,2564243.421407326,2564366.5128297945,123.09142246842384,0.07648546393339388,False,Served Segment
I-40,2564366.5128297945,2564527.5452982294,161.03246843488887,0.10006093690030775,False,Served Segment
I-40,2564527.5452982294,2564709.045554874,181.5002566445619,0.11277903086261351,False,Served Segment
I-40,2564709.045554874,2564866.806079606,157.76052473206073,0.09802784534074799,False,Served Segment
I-40,2564866.806079606,2564910.3160473583,43.509967752266675,0.027035840536433896,False,Served Segment
I-40,2564910.3160473583,2564916.3543906333,6.038343274965882,0.0037520525599038378,False,Served Segment
I-40,2564916.3543906333,2565000.6488676635,84.29447703016922,0.05237815969125881,False,Served Segment
I-40,2565000.6488676635,2565232.231097127,231.58222946338356,0.1438985260226425,False,Served Segment
I-40,2565232.231097127,2565403.454464109,171.22336698230356,0.10639326768068452,False,Served Segment
I-40,2565403.454464109,2565443.2989711566,39.84450704744086,0.02475822884817718,False,Served Segment
I-40,2565443.2989711566,2565560.4907551226,117.19178396603093,0.07281959852339272,False,Served Segment
I-40,2565560.4907551226,2565687.970005108,127.47924998542294,0.07921193354896339,False,Served Segment
I-40,2565687.970005108,2565693.894131493,5.924126384779811,0.003681081474675278,False,Served Segment
I-40,2565693.894131493,2565703.7643839135,9.870252420660108,0.006133090514309003,False,Served Segment
I-40,2565703.7643839135,2566168.5734034125,464.8090194989927,0.2888189346087553,False,Served Segment
I-40,2566168.5734034125,2566184.8568853457,16.283481933176517,0.010118086582592981,False,Served Segment
I-40,2566184.8568853457,2566268.9267706983,84.06988535262644,0.052238604892817474,False,Served Segment
I-40,2566268.9267706983,2566273.5391470003,4.612376302015036,0.002865997761830309,False,Served Segment
I-40,2566273.5391470003,2566484.123147896,210.58400089573115,0.13085083170268827,False,Served Segment
I-40,2566484.123147896,2566499.5374432346,15.414295338559896,0.009577999072019342,False,Served Segment
I-40,2566499.5374432346,2566550.7495089266,51.212065692059696,0.0318217023160118,False,Served Segment
I-40,2566550.7495089266,2566564.3396026324,13.590093705803156,0.008444492728591995,False,Served Segment
I-40,2566564.3396026324,2566750.8731757654,186.53357313293964,0.11590658872990463,False,Served Segment
I-40,2566750.8731757654,2566800.503684104,49.63050833856687,0.03083896813768024,False,Served Segment
I-40,2566800.503684104,2566894.061284982,93.55760087817907,0.05813399800053877,False,Served Segment
I-40,2566894.061284982,2566894.750298184,0.6890132017433643,0.000428132954634537,False,Served Segment
I-40,2566894.750298184,2566966.2482470484,71.49794886447489,0.0444267657284427,False,Served Segment
I-40,2566966.2482470484,2566968.2869351124,2.0386880640871823,0.0012667820329818748,False,Served Segment
I-40,2566968.2869351124,2567179.7652229,211.47828778764233,0.13140651581491733,False,Served Segment
I-40,2567179.7652229,2567210.0031040343,30.23788113426417,0.018788948251128517,False,Served Segment
I-40,2567210.0031040343,2567225.2485135817,15.2454095473513,0.009473058306584112,False,Served Segment
I-40,2567225.2485135817,2567330.701822883,105.45330930128694,0.065525648525913,False,Served Segment
I-40,2567330.701822883,2567353.023556347,22.321733464021236,0.01387008213534287,False,Served Segment
I-40,2567353.023556347,2567368.5490478356,15.525491488631815,0.009647093156361732,False,Served Segment
I-40,2567368.5490478356,2567385.054672249,16.505624413490295,0.010256119520432112,False,Served Segment
I-40,2567385.054672249,2567389.056608563,4.001936313696206,0.0024866879384992926,False,Served Segment
I-40,2567389.056608563,2567423.461606652,34.40499808918685,0.021378274681601226,False,Served Segment
I-40,2567423.461606652,2567445.9725920265,22.510985374450684,0.013987677820559609,False,Served Segment
I-40,2567445.9725920265,2567502.732021767,56.7594297407195,0.03526867452870206,False,Served Segment
I-40,2567502.732021767,2567552.9787243437,50.246702576521784,0.03122185348596806,False,Served Segment
I-40,2567552.9787243437,2567553.1486185757,0.16989423194900155,0.00010556738146039725,False,Served Segment
I-40,2567553.1486185757,2567564.018856639,10.870238063391298,0.006754452785353099,False,Served Segment
I-40,2567564.018856639,2567580.066245204,16.047388564795256,0.009971384964802587,False,Served Segment
I-40,2567580.066245204,2567655.264907754,75.1986625501886,0.04672628260346365,False,Served Segment
I-40,2567655.264907754,2567670.6029107915,15.338003037497401,0.00953059323394961,False,Served Segment
I-40,2567670.6029107915,2567707.54405633,36.94114553835243,0.02295416364577892,False,Served Segment
I-40,2567707.54405633,2567714.1419562125,6.5978998825885355,0.004099744916306604,False,Served Segment
I-40,2567714.1419562125,2567724.600165487,10.458209274336696,0.006498429965462136,False,Served Segment
I-40,2567724.600165487,2567735.294545776,10.69438028940931,0.006645179830669707,False,Served Segment
I-40,2567735.294545776,2567817.5703144646,82.27576868841425,0.05112379248216307,False,Served Segment
I-40,2567817.5703144646,2568069.8282708917,252.25795642705634,0.15674582713643342,False,Served Segment
I-40,2568069.8282708917,2568285.9332847847,216.10501389298588,0.13428143013115026,False,Served Segment
I-40,2568285.9332847847,2568292.464862748,6.531577963382006,0.004058534386297774,False,Served Segment
I-40,2568292.464862748,2568306.662087866,14.19722511805594,0.008821746698068244,False,Served Segment
I-40,2568306.662087866,2568323.178925672,16.51683780597523,0.010263087199489498,False,Served Segment
I-40,2568323.178925672,2568675.2668862394,352.08796056732535,0.21877731583013038,False,Served Segment
I-40,2568675.2668862394,2568816.680395853,141.41350961336866,0.08787028106692457,False,Served Segment
I-40,2568816.680395853,2570095.358313093,1278.6779172401875,0.7945336219230864,False,Served Segment
I-40,2570095.358313093,2570489.962786034,394.60447294125333,0.24519585181369136,False,Served Segment
I-40,2570489.962786034,2570587.213560404,97.25077436957508,0.06042882961602683,False,Served Segment
I-40,2570587.213560404,2571661.066023616,1073.85246321233,0.6672609853532432,False,Served Segment
I-40,2571661.066023616,2572326.200877257,665.1348536410369,0.41329563700553573,False,Served Segment
I-40,2572326.200877257,2572340.221957856,14.021080598700792,0.008712295568070462,False,Served Segment
I-40,2572340.221957856,2572920.6707762484,580.448818392586,0.3606741743173529,False,Served Segment
I-40,2572920.6707762484,2577733.7741077514,4813.103331502993,2.9907237554574984,False,Served Segment
I-40,2577733.7741077514,2577870.6368349246,136.8627271731384,0.08504255595642597,False,Served Segment
I-40,2577870.6368349246,2577975.032837246,104.39600232150406,0.06486866842732446,False,Served Segment
I-40,2577975.032837246,2577984.1358454,9.10300815384835,0.005656347029502922,False,Served Segment
I-40,2577984.1358454,2578016.09663289,31.96078749001026,0.019859512627511743,False,Served Segment
I-40,2578016.09663289,2578086.8841283456,70.78749545570463,0.04398531044680604,False,Served Segment
I-40,2578086.8841283456,2578210.338295558,123.45416721235961,0.07671086306741107,False,Served Segment
I-40,2578210.338295558,2578301.8875175454,91.5492219873704,0.056886049214692695,False,Served Segment
I-40,2578301.8875175454,2578350.614522668,48.72700512269512,0.030277557267243745,False,Served Segment
I-40,2578350.614522668,2578442.5886723716,91.97414970351383,0.05715008705628742,False,Served Segment
I-40,2578442.5886723716,2578551.0647887937,108.47611642209813,0.06740393379047495,False,Served Segment
I-40,2578551.0647887937,2578579.92291359,28.858124796301126,0.0179316074104114,False,Served Segment
I-40,2578579.92291359,2579049.164495996,469.2415824062191,0.29157320150708554,False,Served Segment
I-40,2579049.164495996,2579091.3924526935,42.22795669734478,0.026239235798775636,False,Served Segment
I-40,2579091.3924526935,2579394.7731800843,303.3807273907587,0.18851204428062532,False,Served Segment
I-40,2579394.7731800843,2579426.746426892,31.97324680769816,0.019867254488597937,False,Served Segment
I-40,2579426.746426892,2579522.346996576,95.60056968405843,0.05940343996315171,False,Served Segment
I-40,2579522.346996576,2579603.5095195374,81.16252296138555,0.05043205365750613,False,Served Segment
I-40,2579603.5095195374,2579618.9485393213,15.43901978386566,0.009593362130076392,False,Served Segment
I-40,2579618.9485393213,2580321.065833152,702.1172938304953,0.4362754599579054,False,Served Segment
I-40,2580321.065833152,2580596.7265851535,275.66075200168416,0.17128765012432653,False,Served Segment
I-40,2580596.7265851535,2580631.649040338,34.922455184627324,0.021699807613926744,False,Served Segment
I-40,2580631.649040338,2581115.5369112333,483.88787089521065,0.3006739832473422,False,Served Segment
I-40,2581115.5369112333,2581208.340560823,92.80364958988503,0.057665514389642625,False,Served Segment
I-40,2581208.340560823,2581562.4287606315,354.0881998082623,0.22002020687203125,False,Served Segment
I-40,2581562.4287606315,2581578.7230143873,16.294253755826503,0.01012477988287557,False,Served Segment
I-40,2581578.7230143873,2581762.461860766,183.73884637886658,0.11417002603474868,False,Served Segment
I-40,2581762.461860766,2582053.2618724112,290.8000116450712,0.1806947499385285,False,Served Segment
I-40,2582053.2618724112,2582133.9697773475,80.7079049362801,0.050149567113233776,False,Served Segment
I-40,2582133.9697773475,2582160.782670818,26.812893470283598,0.016660759582962745,False,Served Segment
I-40,2582160.782670818,2582204.6832977314,43.90062691364437,0.027278584885297594,False,Served Segment
I-40,2582204.6832977314,2582317.9186556973,113.23535796580836,0.07036118938263564,False,Served Segment
I-40,2582317.9186556973,2582805.81637948,487.8977237828076,0.30316559031680457,False,Served Segment
I-40,2582805.81637948,2584016.051302857,1210.2349233771674,0.7520051172261291,False,Served Segment
I-40,2584016.051302857,2584091.9656756823,75.91437282506377,0.04717100435025934,False,Served Segment
I-40,2584091.9656756823,2584106.7734965365,14.807820854242891,0.009201153298637762,False,Served Segment
I-40,2584106.7734965365,2584126.3130930755,19.539596538990736,0.012141342397269158,False,Served Segment
I-40,2584126.3130930755,2584144.7018687758,18.388775700237602,0.011426255480641554,False,Served Segment
I-40,2584144.7018687758,2584344.165658891,199.46379011543468,0.12394105307220499,False,Served Segment
I-40,2584344.165658891,2584833.9620173494,489.79635845823213,0.30434534720869627,False,Served Segment
I-40,2584833.9620173494,2586167.458707818,1333.496690468397,0.8285964284008869,False,Served Segment
I-40,2586167.458707818,2586312.4869296225,145.02822180464864,0.09011635909081503,False,Served Segment
I-40,2586312.4869296225,2587544.5928568873,1232.1059272647835,0.7655951289872044,False,Served Segment
I-40,2587544.5928568873,2587550.1317895055,5.538932618219405,0.0034417331647052496,False,Served Segment
I-40,2587550.1317895055,2587617.977132816,67.84534331038594,0.04215714186052574,False,Served Segment
I-40,2587617.977132816,2587627.731275999,9.754143183119595,0.006060943578948687,False,Served Segment
I-40,2587627.731275999,2587662.3012862424,34.57001024344936,0.021480808480628975,False,Served Segment
I-40,2587662.3012862424,2587755.2134705107,92.91218426823616,0.05773295471212877,False,Served Segment
I-40,2587755.2134705107,2587801.775810475,46.562339964322746,0.028932496696991286,False,Served Segment
I-40,2587801.775810475,2587818.4186878013,16.642877326346934,0.010341404526531888,False,Served Segment
I-40,2587818.4186878013,2587839.9036537367,21.484965935349464,0.013350138898426603,False,Served Segment
I-40,2587839.9036537367,2587938.976721249,99.0730675123632,0.061561150078766995,False,Served Segment
I-40,2587938.976721249,2587956.518493401,17.541772151831537,0.010899951875939225,False,Served Segment
I-40,2587956.518493401,2587993.1681759544,36.649682553485036,0.022773056943378816,False,Served Segment
I-40,2587993.1681759544,2588077.6250474555,84.4568715011701,0.052479066937317374,False,Served Segment
I-40,2588077.6250474555,2588079.9388889163,2.313841460738331,0.0014377544271071512,False,Served Segment
I-40,2588079.9388889163,2588088.4462034297,8.50731451343745,0.005286200161952603,False,Served Segment
I-40,2588088.4462034297,2588121.429069629,32.98286619922146,0.020494602893614704,False,Served Segment
I-40,2588121.429069629,2588180.2328446666,58.80377503763884,0.036538971803193626,False,Served Segment
I-40,2588180.2328446666,2593086.6608077614,4906.427963094786,3.048712993054801,False,Served Segment
I-40,2593086.6608077614,2593513.540726792,426.8799190307036,0.26525088423028487,False,Served Segment
I-40,2593513.540726792,2593514.2557708356,0.7150440434925258,0.00044430776980715483,False,Served Segment
I-40,2593514.2557708356,2601091.11201769,7576.856246854644,4.708040199518962,False,Served Segment
I-40,2601091.11201769,2601164.6325921803,73.52057449007407,0.045683567024871044,False,Served Segment
I-40,2601164.6325921803,2601280.8185621067,116.18596992641687,0.07219461465442868,False,Served Segment
I-40,2601280.8185621067,2601282.6414870685,1.8229249618016183,0.001132713056873868,False,Served Segment
I-40,2601282.6414870685,2601330.5045151147,47.863028046209365,0.029740706801162066,False,Served Segment
I-40,2601330.5045151147,2601489.7003831966,159.19586808187887,0.09891972634929441,False,Served Segment
I-40,2601489.7003831966,2601493.1207675,3.42038430320099,0.002125328272389862,False,Served Segment
I-40,2601493.1207675,2601509.1489525232,16.028185023460537,0.009959452437428254,False,Served Segment
I-40,2601509.1489525232,2601582.7890469604,73.64009443717077,0.045757833276894665,False,Served Segment
I-40,2601582.7890469604,2601590.722245367,7.9331984063610435,0.004929460952015879,False,Served Segment
I-40,2601590.722245367,2601591.0253711315,0.303125764708966,0.00018835361781506377,False,Served Segment
I-40,2601591.0253711315,2601601.2698871223,10.244515990838408,0.006365647115121695,False,Served Segment
I-40,2601601.2698871223,2601635.081971078,33.81208395585418,0.02100985491967794,False,Served Segment
I-40,2601635.081971078,2602614.790099534,979.7081284560263,0.6087624078233282,False,Served Segment
I-40,2602614.790099534,2602942.6662426894,327.87614315515384,0.20373278997849673,False,Served Segment
I-40,2602942.6662426894,2662224.497512274,59281.831269584596,36.836022173994245,False,Served Segment
I-40,2662224.497512274,2684515.28215881,22290.784646536224,13.850851431723871,False,Served Segment
I-40,2684515.28215881,2684679.8152363957,164.5330775855109,0.10223611458178668,False,Served Segment
I-40,2684679.8152363957,2684682.762341227,2.94710483122617,0.0018312460426274121,False,Served Segment
I-40,2684682.762341227,2684692.9886328606,10.226291633676738,0.006354323024584388,False,Served Segment
I-40,2684692.9886328606,2684719.7595519824,26.770919121801853,0.01663467793200326,False,Served Segment
I-40,2684719.7595519824,2684730.539243183,10.779691200703382,0.006698189573331358,False,Served Segment
I-40,2684730.539243183,2684743.95976732,13.420524137094617,0.008339127083516399,False,Served Segment
I-40,2684743.95976732,2684745.364380848,1.4046135279349983,0.0008727863824856577,False,Served Segment
I-40,2684745.364380848,2684748.9651695904,3.6007887423038483,0.0022374263938001126,False,Served Segment
I-40,2684748.9651695904,2684786.8769598994,37.91179030900821,0.023557294344160234,False,Served Segment
I-40,2684786.8769598994,2684811.2503816024,24.37342170299962,0.015144942102496185,False,Served Segment
I-40,2684811.2503816024,2684815.1836766093,3.933295006863773,0.0024440362078360952,False,Served Segment
I-40,2684815.1836766093,2684828.5369072473,13.353230637963861,0.0082973128417317,False,Served Segment
I-40,2684828.5369072473,2684830.8773234095,2.340416162274778,0.0014542671810842045,False,Served Segment
I-40,2684830.8773234095,2684895.4976657727,64.62034236313775,0.040153219176967604,False,Served Segment
I-40,2684895.4976657727,2684896.0117492243,0.5140834515914321,0.00031943664722485193,False,Served Segment
I-40,2684896.0117492243,2684908.124996369,12.113247144501656,0.007526822820044475,False,Served Segment
I-40,2684908.124996369,2684916.4147594804,8.289763111621141,0.0051510199880330995,False,Served Segment
I-40,2684916.4147594804,2684926.2526043267,9.837844846304506,0.006112953381194142,False,Served Segment
I-40,2684926.2526043267,2685000.4714160864,74.21881175972521,0.046117431549578716,False,Served Segment
I-40,2685000.4714160864,2685269.498035196,269.0266191097908,0.16716539105982983,False,Served Segment
I-40,2685269.498035196,2721214.394132725,35944.89609752875,22.335122942968532,False,Served Segment
I-40,2721214.394132725,2721752.927888529,538.5337558039464,0.33462936190394743,False,Served Segment
I-40,2721752.927888529,2721772.7210402624,19.793151733465493,0.012298894290757907,False,Served Segment
I-40,2721772.7210402624,2722028.576829445,255.85578918270767,0.15898141676528305,False,Served Segment
I-40,2722028.576829445,2722055.8420660766,27.265236631501466,0.016941832592349097,False,Served Segment
I-40,2722055.8420660766,2722118.653521222,62.81145514547825,0.039029228769907644,False,Served Segment
I-40,2722118.653521222,2722167.994588311,49.341067088767886,0.03065911768320998,False,Served Segment
I-40,2722167.994588311,2722199.1808064166,31.18621810572222,0.019378217525726146,False,Served Segment
I-40,2722199.1808064166,2722347.3310976867,148.15029127011076,0.09205632311681701,False,Served Segment
I-40,2722347.3310976867,2722522.7226237794,175.39152609277517,0.10898324167659316,False,Served Segment
I-40,2722522.7226237794,2722531.1988887847,8.476265005301684,0.005266906892063899,False,Served Segment
I-40,2722531.1988887847,2722566.96109799,35.76220920542255,0.02222160657101437,False,Served Segment
I-40,2722566.96109799,2722713.4452185626,146.4841205724515,0.09102101264394157,False,Served Segment
I-40,2722713.4452185626,2722798.866377577,85.42115901457146,0.05307824741917915,False,Served Segment
I-40,2722798.866377577,2723606.5349815683,807.6686039911583,0.5018620033946491,False,Served Segment
I-40,2723606.5349815683,2782309.47689126,58702.941909691785,36.47631700226414,False,Served Segment
I-40,2782309.47689126,2782311.2873446667,1.810453406535089,0.0011249635917088508,False,Served Segment
I-40,2782311.2873446667,2782484.1913310257,172.9039863590151,0.10743755614648895,False,Served Segment
I-40,2782484.1913310257,2782486.9313695394,2.740038513671607,0.0017025809980163388,False,Served Segment
I-40,2782486.9313695394,2782603.445245673,116.51387613359839,0.07239836612532707,False,Served Segment
I-40,2782603.445245673,2782604.0137042473,0.5684585743583739,0.0003532237820865979,False,Served Segment
I-40,2782604.0137042473,2782614.633593561,10.61988931382075,0.006598893284357321,False,Served Segment
I-40,2782614.633593561,2782707.770079112,93.13648555101827,0.05787232906763145,False,Served Segment
I-40,2782707.770079112,2782709.117145657,1.3470665449276567,0.0008370283450447242,False,Served Segment
I-40,2782709.117145657,2795994.2579991026,13285.140853445511,8.25500381114635,False,Served Segment
I-40,2795994.2579991026,2826338.5749926926,30344.31699358998,18.8550844279346,False,Served Segment
I-40,2826338.5749926926,2826352.7688454688,14.193852776195854,0.00881965122198601,False,Served Segment
I-40,2826352.7688454688,2826368.065335865,15.296490396372974,0.009504798474641203,False,Served Segment
I-40,2826368.065335865,2826441.7715344834,73.70619861828163,0.04579890851072339,False,Served Segment
